year|category|revenue_code|revenue_description|amount_zmw|source_url|source_page|notes
2025|Levies|004|Pole levy|1500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Levies|005|Charcoal levy|70000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Levies|006|Sand levy|30739.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Levies|010|Timber Levy|1000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Levies|099|Other levies|52499.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|001|Health permits|500000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|002|Permit for opaque beer|113600.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|003|Herbalist permit|480.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|008|Burial permits and grave sites|20000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|009|Fire certificate|400000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|010|Extension of Business hours permits|1500000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|011|Social gathering permit|3750.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Permits|099|Primary, Secondary and Tertiary permits|23750.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Charges|001|Service Charges Residential plots|20000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Charges|002|Service Charges Industrial plots|10000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Other Incomes|002|Surplus/ Deficit from Commercial Ventures|1000000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|Other Incomes|099|Other Income|309765.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|National Support (Grants)|001|Constituency Development Fund|36058151.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|National Support (Grants)|002|Roads Grant|3200587.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|National Support (Grants)|004|Local Government Equalisation Fund|8400000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|National Support (Grants)|005|Grants in lieu of Rates|150000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025|National Support (Grants)|099|Other Grants|13205708.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|
2025||002|Capital Grant Credit ($300k)|8340000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2025/11/Chirundu-2025-OBB-Annual-Budget-Final-K103.9-million...pdf|4|Description transcribed from the page image because PDF text extraction omitted it. Category name is blank in the source.
2026|Local taxes/rates|001|Residential|202069.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Local taxes/rates|002|Commercial|547946.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Local taxes/rates|001|Personal levy|45000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|002|Survey fees|7300.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|003|Building inspection-fees|20000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|004|Plan scrutiny fee|15000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|005|Change of premise use|16800.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|006|Container/Ntemba fees|25000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|007|Rentals/lease of Council’s properties|624000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|008|Non-Land Application forms fees|100.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|011|Search fees|500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|012|Notice board advert fees|35100.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|013|Market fees|20000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|014|Parking fees|28007320.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|016|Loading fees (buses, trucks, trains, taxies etc.)|39840.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|020|Hire of halls|10000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|033|Refuse disposal|200000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|047|Registration of clubs and societies|20698.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|063|Billboards and banners|40520.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|064|Hire of Transport and Equipment|500000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|066|Penalties|36200.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|067|Ablution Fee|40000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|082|Telecommunication site rentals|35000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Fees and Charges|099|Other fees and charges|143350.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|001|Occupancy licence|10000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|002|Liquor licence|400000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|003|Firearm and ammunition licence|25980.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|004|Petroleum Storage licence|160500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|005|Dog licence|8000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Licenses|099|Other Licences|2500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|3|
2026|Levies|001|Livestock Movement levy|555000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Levies|003|Fish levy|10000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Levies|004|Pole levy|1500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Levies|006|Sand levy|30739.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Levies|010|Timber Levy|50000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Levies|021|Manufacturing|20615.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|001|Health permits|795900.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|003|Herbalist permit|2500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|005|Transportation of meat products|2500.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|006|Transportation of opaque beer|113600.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|008|Burial permits and grave sites|20000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|009|Fire certificate|600000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|010|Extension of Business hours permits|2752000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|011|Social gathering permit|3750.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Permits|099|Primary, Secondary and Tertiary permits|23750.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Charges|001|Service Charges Residential plots|10450.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Charges|002|Service Charges Industrial plots|25000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Charges|004|Premium Plot Commercial|1000000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Other Incomes|002|Surplus/ Deficit from Commercial Ventures|2200400.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|National Support (Grants)|002|Roads Grant|6351370.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|National Support (Grants)|007|Matching Grants|3613259.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|National Support (Grants)|099|Other Grants|2931802.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Donor Support (Grants)|001|Devolution Capital Grant|11554159.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|4|
2026|Local Development Fund|001|Constituency Development Fund|40032550.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|5|
2026|Local Development Fund|002|LGEF|8400000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|5|
2026|Local Development Fund|003|Grant in Lieu of Rates|150000.0|http://www.chirunducouncil.gov.zm/wp-content/uploads/2026/02/2026-OBB-Budget-K112.4Mn-Chirundu-Town-Council.pdf|5|
